Time,x,y,z,dx,dy,dz
2014-03-07 19:25:00,18141.630436919513,38066.758856447916,1205.1057811799999,0.0016732323287817928,-0.00085341714291778902,0.0041147730000000004
2014-03-07 19:30:00,18142.150780937263,38066.496834440586,1206.0585545500001,0.0016798551723200539,-0.00083527322421273484,0.0021942609999999999
2014-03-07 19:35:00,18142.673231430152,38066.240218242208,1206.4349945399999,0.001687286572706836,-0.00081739807922885015,0.000272682
2014-03-07 19:40:00,18143.198137587216,38065.988862265542,1206.23491562,0.0016954911260378409,-0.00079987124670862137,-0.0016490479999999997
2014-03-07 19:45:00,18143.725502416924,38065.742756632484,1205.4584073000001,0.0017044300690647813,-0.00078277156342075474,-0.003570012
2014-03-07 19:50:00,18144.255763444049,38065.501655132575,1204.10583415,0.0017140614671347133,-0.00076617649069838213,-0.0054892920000000007
2014-03-07 19:55:00,18144.788898330808,38065.265501592505,1202.1778355700001,0.0017243399795639832,-0.00075016220937312839,-0.0074059740000000009
2014-03-07 20:00:00,18145.325317262595,38065.034004610927,1199.6753255199999,0.0017352161102546773,-0.00073480043075943721,-0.0093191430000000002
2014-03-07 20:05:00,18145.864968600501,38064.807064173903,1196.5994920799999,0.00174663715963039,-0.00072016368944197758,-0.011227886000000001
2014-03-07 20:10:00,18146.408231395882,38064.584346385847,1192.95179689,0.0017585489205073287,-0.00070631861319691745,-0.013131291999999998
2014-03-07 20:15:00,18146.955021068025,38064.365710203012,1188.7339744999999,0.0017708946755010402,-0.00069333180033633349,-0.015028453000000002
2014-03-07 20:20:00,18147.505570320893,38064.150835516353,1183.9480314800001,0.0017836124915056981,-0.00068126560922202636,-0.016918463000000002
2014-03-07 20:25:00,18148.060093284275,38063.939383735429,1178.5962455399999,0.001796639319549353,-0.00067018136857448685,-0.018800421000000001
2014-03-07 20:30:00,18148.618449708149,38063.731158408693,1172.68116442,0.0018099098563558343,-0.00066013560008556214,-0.020673428000000001
2014-03-07 20:35:00,18149.180926115852,38063.525733380637,1166.20560473,0.0018233558658431758,-0.00065118270469072205,-0.022536591000000005
2014-03-07 20:40:00,18149.747341483475,38063.322879810315,1159.1726505399999,0.0018369074858785299,-0.00064337184671869722,-0.024389019999999997
2014-03-07 20:45:00,18150.317940191122,38063.122141132357,1151.5856520299999,0.0018504923299918084,-0.00063675289830573295,-0.026229831000000002
2014-03-07 20:50:00,18150.892497969031,38062.92326008364,1143.4482238200001,0.001864036603924938,-0.00063136772496262788,-0.028058145
2014-03-07 20:55:00,18151.471214787623,38062.725753768267,1134.7642433200001,0.001877464937442373,-0.00062725759599642418,-0.029873089999999998
2014-03-07 21:00:00,18152.053820932822,38062.529340732792,1125.53784885,0.0018906975264114105,-0.00062445895356581284,-0.031673798000000003
2014-03-07 21:05:00,18152.640358375887,38062.333569358991,1115.77343776,0.001903659621606561,-0.00062300388895184574,-0.033459410000000002
2014-03-07 21:10:00,18153.23084525609,38062.137978705927,1105.47566426,0.0019162684717176253,-0.00062292270524721971,-0.035229073
2014-03-07 21:15:00,18153.824940627306,38061.94225950283,1094.6494373099999,0.0019284447194345207,-0.00062423984958867443,-0.036981943000000003
2014-03-07 21:20:00,18154.422725851207,38061.745882457937,1083.2999182200001,0.0019401054672942809,-0.00062697647034737098,-0.038717181000000003
2014-03-07 21:25:00,18155.023811017138,38061.54852559101,1071.4325182800001,0.0019511694008195735,-0.00063114996141831834,-0.040433958999999998
2014-03-07 21:30:00,18155.628228106187,38061.349649300435,1059.0528961499999,0.0019615536345258147,-0.00063677293304812744,-0.042131457000000004
2014-03-07 21:35:00,18156.235537592856,38061.148923727931,1046.1669552400001,0.0019711751140615284,-0.00064385530542360224,-0.043808864000000003
2014-03-07 21:40:00,18156.845721673664,38060.945803854083,1032.78084085,0.001979950207037796,-0.00065240019040393906,-0.045465378000000001
2014-03-07 21:45:00,18157.458290982664,38060.739956877733,1018.90093731,0.0019877966354434414,-0.00066241068722825325,-0.047100207999999998
2014-03-07 21:50:00,18158.07306629045,38060.530890585651,1004.53386496,0.0019946315616400372,-0.00067388203432394082,-0.048712572000000003
2014-03-07 21:55:00,18158.689843634285,38060.318114368951,989.68647699999997,0.0020003734581206557,-0.00068680742130406238,-0.050301698999999998
2014-03-07 22:00:00,18159.308059495394,38060.101300345741,974.36585625999999,0.0020049387781199148,-0.00070117388838146629,-0.051866830000000003
2014-03-07 22:05:00,18159.927572694072,38059.879911612967,958.57931183000005,0.0020082491754065913,-0.00071696720697589085,-0.053407216
2014-03-07 22:10:00,18160.547771358597,38059.653629764856,942.33437561999995,0.0020102235545474052,-0.00073416603513814388,-0.054922120999999997
2014-03-07 22:15:00,18161.168466579631,38059.421929816919,925.63879879000001,0.0020107852631459804,-0.00075274741807906714,-0.056410818999999994
